D-H Desorption cumulative surface area of pores , ,,,,|,0.634018903,64.78832299,190.2807227,4:34,102.1867372,|,0.61976291,189.8093366,0.349563605,181.5217094,|,,,,,|,,,,,,,,,,|,1.07E-05,0.05021,,,|,,,0.974231185,192.0321782,|,20.5 - 16.2,17.82261303,0.004735129,0.169090464,1.062723742,247.6043619,|,4.366086875,0.13524622,4.431419497,0.107925712,|,4.366086875,230.3753209,,,|,4.431419497,0.010737367,4.366086875,0.13524622,|,4.431419497,0.107925712,4.366086875,0.13524622,|,4.366086875,0.13524622,,,|,4.431419497,0.107925712,,,|,13.0 - 10.6,11.54607331,0.000815106,0.185731854,0.282383866,247.3611901,|,2.793183924,0.077995258,2.896478356,0.175426357,|,2.896478356,0.027276163,2.793183924,0.077995258,|,2.896478356,0.175426357,2.793183924,0.077995258,|,2.793183924,145.7944369,2.896478356,252.9984612,|,2.896478356,39.33779141,,,|,2.896478356,252.9984612,,,|,13.4 - 11.4,12.39691643,0.00277597,0.048317283,0.895697017,5.597885603,|,4.366086875,0.072177651,4.434048128,0.105916787,|,4.366086875,20.81346015,4.434048128,96.00608599,|,4.434048128,0.105916787,4.434048128,96.00608599,|,6.8 -  6.1,6.440515835,0.001018506,0.007331611,0.632561571,2.781526151,|,2.370940163,0.127500718,2.474310379,0.287297468,|,2.370940163,129.8824719,2.474310379,485.1768079,|,2.474310379,0.287297468,2.474310379,485.1768079,|,2.16238568,0.198353191,0.008410431,49.81324679,7.778844677,|,0.103808001,154.9024085,154.3742794,0.528129115,0.003409431,|,6.344189191,82.2043967,,,|,6.344189191,0.371158374,,,|,6.344189191,11.24673399,,,|,6.344189191,0.248063262,,,|,6.344189191,0.001177349,,,|,6.344189191,0.002440023,,,|,6.344189191,0.035675704,,,|,0.61976291,189.8093366,0.183144197,167.5195702,|,0.61976291,189.8093366,0.183144197,167.5195702
between 0.7500 nm and 300.0000 nm diameter:,151.6085 m?/g,,,,|,0.678301213,69.29557055,191.5629043,4:38,102.1604698,|,0.634018903,190.2807227,0.32617302,180.3085373,|,,,,,,,,,,,,,,,|,1.56E-05,0.05857,,,|,,,1.031190941,193.3513955,|,16.2 - 13.4,14.49842255,0.003452522,0.164355335,0.952523605,246.5416382,|,4.10359848,0.133751815,4.22462458,0.120305623,|,4.10359848,229.0264035,,,|,4.22462458,0.01273359,4.10359848,0.133751815,|,4.22462458,0.120305623,4.10359848,0.133751815,|,4.10359848,0.133751815,,,|,4.22462458,0.120305623,,,|,10.6 -  9.0,9.629411227,0.000816301,0.184916748,0.339086559,247.0788063,|,2.577680595,0.072851662,2.674120086,0.235913122,|,2.674120086,0.03975109,2.577680595,0.072851662,|,2.674120086,0.235913122,2.577680595,0.072851662,|,2.577680595,138.6911952,2.674120086,368.8144761,|,2.674120086,62.14304526,,,|,2.674120086,368.8144761,,,|,11.4 - 10.0,10.67938513,0.002382432,0.050699716,0.892348189,6.490233792,|,4.10359848,0.07515842,4.234842677,0.117428084,|,4.10359848,23.62893057,4.234842677,114.8566971,|,4.234842677,0.117428084,4.234842677,114.8566971,|,6.1 -  5.5,5.777984654,0.001226998,0.00855861,0.849430017,3.630956168,|,2.169230868,0.139830699,2.270083008,0.337596298,|,2.169230868,151.6084914,2.270083008,606.9331301,|,2.270083008,0.337596298,2.270083008,606.9331301,|,2.341095234,0.206403339,0.008050148,56.69049633,6.87724954,|,0.115456402,156.986703,158.0568715,-1.070168487,-0.006816937,|,6.844575808,82.50767924,,,|,6.844575808,0.303282533,,,|,6.844575808,9.084122515,,,|,6.844575808,0.249101182,,,|,6.844575808,0.00103792,,,|,6.844575808,0.001968766,,,|,6.844575808,0.031088483,,,|,0.634018903,190.2807227,0.198337302,168.2678137,|,0.634018903,190.2807227,0.198337302,168.2678137
  ,  ,,,,|,0.692457796,70.75850397,192.0321782,4:41,102.1845727,|,0.678301213,191.5629043,0.286923839,178.0202458,|,,,,,,,,,,,,,,,|,2.21E-05,0.06691,,,|,,,1.051010217,193.8303363,|,13.4 - 11.4,12.21604454,0.002814691,0.160902813,0.921637577,245.5891146,|,3.856355303,0.130708813,3.970136108,0.133948465,|,3.856355303,226.145199,,,|,3.970136108,0.015085592,3.856355303,0.130708813,|,3.970136108,0.133948465,3.856355303,0.130708813,|,3.856355303,0.130708813,,,|,3.970136108,0.133948465,,,|,9.0 -  7.8,8.259024007,0.000877341,0.184100447,0.424912853,246.7397197,|,2.370940163,0.065746597,2.463032238,0.304358425,|,2.463032238,0.055750518,2.370940163,0.065746597,|,2.463032238,0.304358425,2.370940163,0.065746597,|,2.370940163,128.0633042,2.463032238,517.2788175,|,2.463032238,94.75205227,,,|,2.463032238,517.2788175,,,|,10.0 -  8.8,9.362024523,0.002230835,0.052930551,0.953142044,7.443375836,|,3.856355303,0.078505242,3.979976891,0.128724754,|,3.856355303,26.99259079,3.979976891,134.0004428,|,3.979976891,0.128724754,3.979976891,134.0004428,|,5.5 -  5.0,5.221432192,0.001329777,0.009888387,1.018706705,4.649662872,|,,,,,|,,,,,|,,,,,|,2.519804789,0.213759878,0.007356538,62.52947112,5.838974789,|,0.127772301,159.2865103,159.1544994,0.132010892,0.000828764,|,7.398575836,82.75401811,,,|,7.398575836,0.246338872,,,|,7.398575836,7.341481281,,,|,7.398575836,0.250012207,,,|,7.398575836,0.000911278,,,|,7.398575836,0.001593504,,,|,7.398575836,0.027158253,,,|,0.678301213,191.5629043,0.213988706,168.9753605,|,0.678301213,191.5629043,0.213988706,168.9753605
,,,,,|,0.737101315,75.29080644,193.3513955,4:45,102.1444474,|,0.692457796,192.0321782,0.247924559,175.3201204,|,,,,,,,,,,,,,,,|,3.04E-05,0.07523,,,|,,,,,|,11.4 - 10.0,10.56696498,0.002409971,0.158088121,0.912266049,244.667477,|,3.519007854,0.127281642,3.667975839,0.174651484,|,3.519007854,222.6922482,,,|,3.667975839,0.021548135,3.519007854,0.127281642,|,3.667975839,0.174651484,3.519007854,0.127281642,|,3.519007854,0.127281642,,,|,3.667975839,0.174651484,,,|,7.8 -  6.8,7.196432489,0.000981367,0.183223105,0.545474431,246.3148068,|,2.169230868,0.055955376,2.258725015,0.381265566,|,2.258725015,0.076331956,2.169230868,0.055955376,|,2.258725015,0.381265566,2.169230868,0.055955376,|,2.169230868,112.1622187,2.258725015,705.9152102,|,2.258725015,141.3289079,,,|,2.258725015,705.9152102,,,|,8.8 -  8.3,8.538817533,0.001057585,0.053988136,0.495424791,7.938800627,|,3.519007854,0.08407333,3.687681579,0.169443488,|,3.519007854,33.0322529,3.687681579,193.7018086,|,3.687681579,0.169443488,3.687681579,193.7018086,|,5.0 -  4.5,4.761029096,0.001592355,0.011480742,1.337824565,5.987487437,|,,,,,,,,,,,,,,,|,2.734256221,0.220420672,0.006660794,67.40157801,4.872106885,|,0.140730694,161.4125825,160.1736556,1.238926884,0.007675529,|,7.98831723,82.98958029,,,|,7.98831723,0.235562181,,,|,7.98831723,7.037298202,,,|,7.98831723,0.250953334,,,|,7.98831723,0.000940873,,,|,7.98831723,0.001526034,,,|,7.98831723,0.028108085,,,|,0.692457796,192.0321782,0.230053101,171.8196111,|,0.692457796,192.0321782,0.230053101,171.8196111
,,,,,|,0.751273251,76.76824876,193.8303363,4:48,102.1841902,|,0.737101315,193.3513955,0.208881548,172.0523601,|,,,,,,,,,,,,,,,|,4.09E-05,0.0835,,,|,,,,,|,10.0 -  8.8,9.273598079,0.002258608,0.155678151,0.974209993,243.755211,|,3.430068359,0.12143661,3.473088816,0.187779806,|,3.430068359,216.3181253,,,|,3.473088816,0.023783409,3.430068359,0.12143661,|,3.473088816,0.187779806,3.430068359,0.12143661,|,3.430068359,0.12143661,,,|,3.473088816,0.187779806,,,|,6.8 -  6.1,6.394646024,0.001023401,0.182241738,0.640161283,245.7693324,|,1.967079276,0.042744212,2.055642332,0.45524062,|,2.055642332,0.100506797,1.967079276,0.042744212,|,2.055642332,0.45524062,1.967079276,0.042744212,|,1.967079276,88.76642921,2.055642332,935.245342,|,2.055642332,206.484234,,,|,2.055642332,935.245342,,,|,8.3 -  7.1,7.72284665,0.002888972,0.056877108,1.496324847,9.435125474,|,3.430068359,0.08620506,3.4745409,0.182090948,|,3.430068359,35.48636794,3.4745409,213.2136902,|,3.4745409,0.182090948,3.4745409,213.2136902,|,4.5 -  4.1,4.340282346,0.068568431,0.080049133,63.19259959,69.18,|,,,,,,,,,,,,,,,|,2.948707652,0.225851521,0.00543085,71.08512358,3.683545572,|,0.154301897,163.2273519,163.5444011,-0.317049273,-0.001942378,|,8.631671354,83.25058586,,,|,8.631671354,0.261005567,,,|,8.631671354,7.846230598,,,|,8.631671354,0.252079791,,,|,8.631671354,0.001126457,,,|,8.631671354,0.001703591,,,|,8.631671354,0.033863042,,,|,0.737101315,193.3513955,0.246484801,172.4472815,|,0.737101315,193.3513955,0.246484801,172.4472815
Pore Volume,,,,,|,0.782224777,79.90959271,194.8852626,4:52,102.1568161,|,0.751273251,193.8303363,0.169928196,168.0585728,|,,,,,,,,,,,,,,,|,5.42E-05,0.09173,,,|,,,,,|,8.8 -  8.3,8.524588737,0.001053298,0.153419543,0.494239832,242.781001,|,3.261735329,0.119294866,3.340456671,0.212073838,|,3.261735329,213.8514525,,,|,3.340456671,0.028235213,3.261735329,0.119294866,|,3.340456671,0.212073838,3.261735329,0.119294866,|,3.261735329,0.119294866,,,|,3.340456671,0.212073838,,,|,6.1 -  5.5,5.736339382,0.001244507,0.181218337,0.867805723,245.1291711,|,1.75044402,0.024824141,1.842359475,0.505926798,|,1.842359475,0.125523132,1.75044402,0.024824141,|,1.842359475,0.505926798,1.75044402,0.024824141,|,1.75044402,53.8964121,1.842359475,1124.786621,|,1.842359475,279.0655498,,,|,1.842359475,1124.786621,,,|,7.1 -  6.8,6.980513193,0.001122897,0.058000005,0.643446858,10.07857233,|,3.261735329,0.090492773,3.345904637,0.202535773,|,3.261735329,40.61229076,3.345904637,249.0254787,|,3.345904637,0.202535773,3.345904637,249.0254787,|,4.1 -  3.8,3.956827961,0.014414684,0.094463857,14.57195924,83.75204626,|,,,,,,,,,,,,,,,|,3.181030107,0.23019585,0.004344329,73.81652106,2.731397483,|,0.168452203,164.8788092,164.4096671,0.469142068,0.002845375,|,9.310767526,83.51443503,,,|,9.310767526,0.263849172,,,|,9.310767526,7.928009533,,,|,9.310767526,0.25330811,,,|,9.310767526,0.001228319,,,|,9.310767526,0.001718318,,,|,9.310767526,0.036907927,,,|,0.751273251,193.8303363,0.263235897,173.0485715,|,0.751273251,193.8303363,0.263235897,173.0485715
,,,,,|,0.811135808,82.86625942,196.0271397,4:56,102.1607709,|,0.782224777,194.8852626,0.131111053,163.0447474,|,,,,,,,,,,,,,,,|,7.06E-05,0.1,,,|,,,,,|,8.3 -  7.1,7.616027488,0.002970314,0.152366245,1.560029297,242.2867611,|,2.939498361,0.114901214,3.078981611,0.263397986,|,2.939498361,208.5903126,,,|,3.078981611,0.038915382,2.939498361,0.114901214,|,3.078981611,0.263397986,2.939498361,0.114901214,|,2.939498361,0.114901214,,,|,3.078981611,0.263397986,,,|,5.5 -  5.0,5.193430919,0.001351977,0.17997383,1.041297655,244.2613654,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,6.8 -  6.0,6.41510198,0.003011064,0.06101107,1.877485018,11.95605735,|,2.939498361,0.100279707,3.100616845,0.245145937,|,2.939498361,53.23808117,3.100616845,334.4953529,|,3.100616845,0.245145937,3.100616845,334.4953529,|,3.8 -  3.4,3.609064938,0.005857795,0.100321652,6.492313544,90.24435981,|,,,,,,,,,,,,,,,|,3.431223586,0.233893649,0.003697799,75.97190323,2.155382171,|,0.183144197,166.515549,167.5195702,-1.004021228,-0.006029594,|,10.06134779,83.72363092,,,|,10.06134779,0.209195897,,,|,10.06134779,6.238520955,,,|,10.06134779,0.254360506,,,|,10.06134779,0.001052396,,,|,10.06134779,0.001353762,,,|,10.06134779,0.031383965,,,|,0.782224777,194.8852626,0.280259013,175.4376988,|,0.782224777,194.8852626,0.280259013,175.4376988
Single point adsorption total pore volume of pores , ,,,,|,0.840607851,85.87878093,197.3961112,4:59,102.1627157,|,0.811135808,196.0271397,0.091922251,156.3208937,|,,,,,,,,,,,,,,,|,9.12E-05,0.1083,,,|,,,,,|,7.1 -  6.8,6.972324865,0.001120384,0.149395931,0.642760485,240.7267278,|,2.696282027,0.104359624,2.804330716,0.322952064,|,2.696282027,194.8954081,,,|,2.804330716,0.052018057,2.696282027,0.104359624,|,2.804330716,0.322952064,2.696282027,0.104359624,|,2.696282027,0.104359624,,,|,2.804330716,0.322952064,,,|,5.0 -  4.5,4.736569791,0.001630311,0.178621853,1.376785796,243.22,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,6.0 -  5.8,5.889994663,0.001198577,0.062209646,0.81397468,12.77,|,2.696282027,0.110510044,2.817890194,0.299222536,|,2.696282027,67.76,2.817890194,445.4193312,|,2.817890194,0.299222536,2.817890194,445.4193312,|,3.4 -  3.2,3.304586557,0.003469637,0.103791289,4.199783191,94.444143,|,,,,,,,,,,,,,,,|,3.699287918,0.236737752,0.002844103,77.50955202,1.537648786,|,0.198337302,168.1527859,168.2678137,-0.1150278,-0.000684067,|,10.86554079,83.9148819,,,|,10.86554079,0.191250978,,,|,10.86554079,5.760967238,,,|,10.86554079,0.255399529,,,|,10.86554079,0.001039023,,,|,10.86554079,0.001250329,,,|,10.86554079,0.031298012,,,|,0.811135808,196.0271397,0.297506303,175.9810105,|,0.811135808,196.0271397,0.297506303,175.9810105
less than 173.2998 nm diameter at P/Po = 0.989074517:,0.333395 cm?/g,,,,|,0.869713099,88.84753161,199.1075297,5:04,102.1572881,|,0.840607851,197.3961112,0.050443714,145.6915363,|,,,,,,,,,,,,,,,|,0.000116552,0.1165,,,|,,,,,|,6.8 -  6.0,6.351513465,0.003101458,0.148275547,1.953209058,240.0839673,|,2.42693044,0.093450958,2.543315048,0.405557711,|,2.42693044,179.3356658,,,|,2.543315048,0.072564271,2.42693044,0.093450958,|,2.543315048,0.405557711,2.42693044,0.093450958,|,2.42693044,0.093450958,,,|,2.543315048,0.405557711,,,|,4.5 -  4.1,4.31628599,0.072287928,0.176991542,66.99086064,241.843282,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,5.8 -  5.2,5.46693618,0.003373236,0.065582883,2.468100074,15.2381321,|,2.42693044,0.125622741,2.561606233,0.36626959,|,2.42693044,91.3588437,2.561606233,605.5896475,|,2.561606233,0.36626959,2.561606233,605.5896475,|,3.2 -  3.0,3.095646103,0.002435962,0.106227251,3.147596886,97.59173989,|,,,,,,,,,,,,,,,|,4.003093956,0.238924497,0.002186745,78.60207947,1.092527456,|,0.213988706,169.7156304,168.9753605,0.740269903,0.004361825,|,11.72334651,84.10575615,,,|,11.72334651,0.190874249,,,|,11.72334651,5.77272364,,,|,11.72334651,0.256518371,,,|,11.72334651,0.001118842,,,|,11.72334651,0.001252135,,,|,11.72334651,0.03383782,,,|,0.840607851,197.3961112,0.314930797,178.0076746,|,0.840607851,197.3961112,0.314930797,178.0076746
  ,  ,,,,|,0.898572903,91.77813438,201.49396,5:09,102.1376608,|,0.869713099,199.1075297,,,|,,,,,,,,,,,,,,,|,0.000149097,0.1247,,,|,,,,,|,6.0 -  5.8,5.884619607,0.001197455,0.145174088,0.813956076,238.1307582,|,2.169613492,0.076883532,2.279920253,0.481202407,|,2.169613492,153.2792384,,,|,2.279920253,0.096328481,2.169613492,0.076883532,|,2.279920253,0.481202407,2.169613492,0.076883532,|,2.169613492,0.076883532,,,|,2.279920253,0.481202407,,,|,4.1 -  3.8,3.935992758,0.015015566,0.104703614,15.25974965,174.8524213,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,5.2 -  5.0,5.071255818,0.001351506,0.066934389,1.066012718,16.30414482,|,2.169613492,0.145122411,2.298271966,0.432474697,|,2.169613492,125.2968128,2.298271966,794.0591418,|,2.298271966,0.432474697,2.298271966,794.0591418,|,3.0 -  2.8,2.908179438,0.005081392,0.111308643,6.989104313,104.5808442,|,,,,,,,,,,,,,,,|,4.324771359,0.240867381,0.001942884,79.50057028,0.898490805,|,0.230053101,171.1585997,171.8196111,-0.661011459,-0.003861982,|,12.65263702,84.29364194,,,|,12.65263702,0.187885785,,,|,12.65263702,5.628895229,,,|,12.65263702,0.257706997,,,|,12.65263702,0.001188625,,,|,12.65263702,0.001220396,,,|,12.65263702,0.035610184,,,|,0.869713099,199.1075297,0.332486212,178.5041537,|,0.869713099,199.1075297,0.332486212,178.5041537
Single point desorption total pore volume of pores , ,,,,|,0.92648603,94.65150715,205.0401498,5:14,102.1618287,|,0.898572903,201.49396,,,|,,,,,,,,,,,,,,,|,0.000186837,0.1328,,,|,,,,,|,5.8 -  5.2,5.423827216,0.003486787,0.143976633,2.571458711,237.3168021,|,1.955838325,0.055150696,2.048814314,0.5828401,|,1.955838325,115.1501223,,,|,2.048814314,0.129411609,1.955838325,0.055150696,|,2.048814314,0.5828401,1.955838325,0.055150696,|,1.955838325,0.055150696,,,|,2.048814314,0.5828401,,,|,3.8 -  3.4,3.589000602,0.005942182,0.089688048,6.62265922,159.5926717,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,5.0 -  4.5,4.7433581,0.003751502,0.070685891,3.163583509,19.46772833,|,1.955838325,0.166334034,2.062725908,0.532740747,|,1.955838325,166.4299988,2.062725908,1096.728869,|,2.062725908,0.532740747,2.062725908,1096.728869,|,2.8 -  2.6,2.685432259,0.006882128,0.118190771,10.25105385,114.831898,|,,,,,,,,,,,,,,,|,4.664319445,0.242617134,0.001749754,80.25084213,0.750271848,|,0.246484801,172.5561553,172.4472815,0.108873806,0.000630947,|,13.67128093,84.47785401,,,|,13.67128093,0.184212071,,,|,13.67128093,5.503240587,,,|,13.67128093,0.258966204,,,|,13.67128093,0.001259207,,,|,13.67128093,0.001194257,,,|,13.67128093,0.037618174,,,|,0.898572903,201.49396,0.35012731,178.9876526,|,0.898572903,201.49396,0.35012731,178.9876526
less than 416.2046 nm diameter at P/Po = 0.995433180:,0.345703 cm?/g,,,,|,0.95587583,97.63769618,210.2580552,5:22,102.1447484,|,0.92648603,205.0401498,,,|,,,,,,,,,,,,,,,|,0.000232387,0.1408,,,|,,,,,|,5.2 -  5.0,5.067580138,0.001352584,0.140489846,1.06763678,234.7453434,|,1.947099587,0.031638342,1.951444729,0.585171378,|,1.947099587,69.245808,,,|,1.951444729,0.130515952,1.947099587,0.031638342,|,1.951444729,0.585171378,1.947099587,0.031638342,|,1.947099587,0.031638342,,,|,1.951444729,0.585171378,,,|,3.4 -  3.2,3.290048828,0.003396596,0.083745866,4.129534799,152.97,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,4.5 -  4.4,4.434048128,0.00149176,0.072177651,1.345731822,20.81346015,|,1.947099587,0.167875055,1.951468956,0.534078607,|,1.947099587,169.5886897,1.951468956,1104.21089,|,1.951468956,0.534078607,1.951468956,1104.21089,|,2.6 -  2.4,2.474310379,0.009309948,0.127500718,15.05057381,129.8824719,|,,,,,,,,,,,,,,,|,5.039609578,0.244219092,0.001601958,80.88658898,0.635746856,|,0.263235897,173.8838121,173.0485715,0.835240574,0.004803441,|,14.76140894,84.66999025,,,|,14.76140894,0.19213624,,,|,14.76140894,5.760912556,,,|,14.76140894,0.260384305,,,|,14.76140894,0.001418101,,,|,14.76140894,0.001249642,,,|,14.76140894,0.042519593,,,|,0.92648603,205.0401498,0.367810607,180.7569421,|,0.92648603,205.0401498,0.367810607,180.7569421
  ,  ,,,,|,0.975220206,99.61162284,213.766949,5:28,102.1426978,|,0.95587583,210.2580552,,,|,,,,,,,,,,,,,,,|,0.000287173,0.1487,,,|,,,,,|,5.0 -  4.5,4.71300804,0.003891043,0.139137262,3.302385803,233.6777067,|,1.729632161,0.030143667,1.821862844,0.557279472,|,1.729632161,66.18207847,,,|,1.821862844,0.139927671,1.729632161,0.030143667,|,1.821862844,0.557279472,1.729632161,0.030143667,|,1.729632161,0.030143667,,,|,1.821862844,0.557279472,,,|,3.2 -  3.0,3.091241442,0.002354012,0.08034927,3.046040735,148.8404776,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,4.4 -  4.1,4.234842677,0.002980769,0.07515842,2.815470415,23.62893057,|,1.729632161,0.194286933,1.838365874,0.467343198,|,1.729632161,227.056853,1.838365874,1038.292874,|,1.838365874,0.467343198,1.838365874,1038.292874,|,2.4 -  2.2,2.270083008,0.012329981,0.139830699,21.72601955,151.6084914,|,,,,,,,,,,,,,,,|,5.432770394,0.245631026,0.001411934,81.40637303,0.519784052,|,0.280259013,175.1265259,175.4376988,-0.31117287,-0.001776846,|,15.94089173,84.85535685,,,|,15.94089173,0.185366603,,,|,15.94089173,5.562700702,,,|,15.94089173,0.261861759,,,|,15.94089173,0.001477454,,,|,15.94089173,0.001206912,,,|,15.94089173,0.044337205,,,|,0.95587583,210.2580552,0.385494202,181.1999858,|,0.95587583,210.2580552,0.385494202,181.1999858
t-Plot micropore volume:,0.000000 cm?/g,,,,|,0.989314746,101.0552138,215.83,5:32,102.146677,|,0.975220206,213.766949,,,|,,,,,,,,,,,,,,,|,0.000352652,0.1566,,,|,,,,,|,4.5 -  4.4,4.431419497,0.001494405,0.13524622,1.3489174,230.3753209,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,,,,,|,3.0 -  2.8,2.896478356,0.005143597,0.077995258,7.103241757,145.7944369,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,4.1 -  3.9,3.979976891,0.003346822,0.078505242,3.363660226,26.99259079,|,,,,,|,,,,,|,,,,,|,,,,,,,|,,,,,,,,,,,,,,,|,5.879544281,0.246885913,0.001254887,81.83323833,0.426865295,|,0.297506303,176.3182759,175.9810105,0.337265478,0.001912822,|,17.20973066,85.03017897,,,|,17.20973066,0.174822117,,,|,17.20973066,5.24451929,,,|,17.20973066,0.26336608,,,|,17.20973066,0.001504321,,,|,17.20973066,0.001137525,,,|,17.20973066,0.045128382,,,|,0.975220206,213.766949,0.40313831,181.63,|,0.975220206,213.766949,0.40313831,181.63
  ,  ,,,,|,0.99543318,101.6953875,223.4953935,5:43,102.1619427,|,0.989314746,215.83,,,|,,,,,,,,,,,,,,,|,0.000429791,0.1643,,,|,,,,,|,4.4 -  4.1,4.22462458,0.003043002,0.133751815,2.881204471,229.0264035,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.8 -  2.6,2.674120086,0.007105064,0.072851662,10.62789098,138.6911952,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,3.9 -  3.5,3.687681579,0.005568088,0.08407333,6.03966211,33.0322529,|,,,,,,,,,,,,,,,|,,,,,,,|,,,,,,,,,,,,,,,|,6.344189191,0.248063262,0.001177349,82.2043967,0.371158374,|,0.314930797,177.4020523,178.0076746,-0.605622381,-0.003413841,|,18.58579369,85.2046015,,,|,18.58579369,0.174422538,,,|,18.58579369,5.225872003,,,|,18.58579369,0.264986971,,,|,18.58579369,0.001620891,,,|,18.58579369,0.001133746,,,|,18.58579369,0.048563489,,,|,0.989314746,215.83,0.420704991,183.0520746,|,0.989314746,215.83,0.420704991,183.0520746
BJH Adsorption cumulative volume of pores , ,,,,|,0.994558796,101.5976904,217.1936912,5:46,102.1535286,|,0.99543318,223.4953935,,,|,,,,,,,,,,,,,,,|,0.000520435,0.1719,,,|,,,,,|,4.1 -  3.9,3.970136108,0.003427171,0.130708813,3.45295078,226.145199,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.6 -  2.4,2.463032238,0.009791222,0.065746597,15.90108545,128.0633042,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,3.5 -  3.4,3.4745409,0.002131731,0.08620506,2.454115034,35.48636794,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,6.844575808,0.249101182,0.00103792,82.50767924,0.303282533,|,0.332486212,178.4227617,178.5041537,-0.08139208,-0.000456175,|,20.06908354,85.38370223,,,|,20.06908354,0.179100725,,,|,20.06908354,5.388978271,,,|,20.06908354,0.266784165,,,|,20.06908354,0.001797194,,,|,20.06908354,0.001169361,,,|,20.06908354,0.054075928,,,|,0.99543318,223.4953935,0.4381589,183.4371494,|,0.99543318,223.4953935,0.4381589,183.4371494
between 1.7000 nm and 300.0000 nm diameter:,0.207489 cm?/g,,,,|,0.966945541,98.76778742,215.336968,5:50,102.1441056,|,,,,,|,,,,,,,,,,,,,,,|,0.00062604,0.1793,,,|,,,,,|,3.9 -  3.5,3.667975839,0.005845032,0.127281642,6.374122851,222.6922482,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.4 -  2.2,2.258725015,0.013211164,0.055955376,23.39578951,112.1622187,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,3.4 -  3.3,3.345904637,0.004287712,0.090492773,5.125922818,40.61229076,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,7.398575836,0.250012207,0.000911278,82.75401811,0.246338872,|,0.35012731,179.4111838,178.9876526,0.423531186,0.002360673,|,21.65959748,85.56214845,,,|,21.65959748,0.178446217,,,|,21.65959748,5.36197707,,,|,21.65959748,0.268716701,,,|,21.65959748,0.001932537,,,|,21.65959748,0.001162779,,,|,21.65959748,0.058069133,,,|,,,0.455466807,184.6005062,|,,,0.455466807,184.6005062
  ,  ,,,,|,0.936678477,95.69036238,214.5483888,5:53,102.1592411,|,,,,,,,,,,,,,,,,,,,,|,0.000747629,0.1866,,,|,,,,,|,3.5 -  3.4,3.473088816,0.002141743,0.12143661,2.466672863,216.3181253,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.2 -  2.0,2.055642332,0.017920071,0.042744212,34.87,88.76642921,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,3.3 -  2.9,3.100616845,0.009786935,0.100279707,12.62579041,53.23808117,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,7.98831723,0.250953334,0.000940873,82.98958029,0.235562181,|,0.367810607,180.3466718,180.7569421,-0.410270227,-0.002274898,|,23.39307962,85.71877657,,,|,23.39307962,0.15662812,,,|,23.39307962,4.700754766,,,|,23.39307962,0.270548708,,,|,23.39307962,0.001832007,,,|,23.39307962,0.001020031,,,|,23.39307962,0.054982565,,,|,,,0.472598106,184.9414488,|,,,0.472598106,184.9414488
BJH Desorption cumulative volume of pores , ,,,,|,0.899838663,91.90942244,213.9167956,5:56,102.1398904,|,,,,,,,,,,,,,,,,,,,,|,0.000886734,0.1938,,,|,,,,,|,3.4 -  3.3,3.340456671,0.004393652,0.119294866,5.261139879,213.8514525,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.0 -  1.8,1.842359475,0.024824141,0.024824141,53.8964121,53.8964121,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,2.9 -  2.7,2.817890194,0.010230337,0.110510044,14.52198051,67.76,|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,8.631671354,0.252079791,0.001126457,83.25058586,0.261005567,|,0.385494202,181.2542459,181.1999858,0.054260115,0.000299359,|,25.25166062,85.85174307,,,|,25.25166062,0.132966501,,,|,25.25166062,3.99209342,,,|,25.25166062,0.272227521,,,|,25.25166062,0.001678812,,,|,25.25166062,0.000865814,,,|,25.25166062,0.050403494,,,|,,,0.489524394,185.2657062,|,,,0.489524394,185.2657062
